"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFC","PRIMARY_ASSOCIATED_CROP_COMMON_NAME","SECONDARY_ASSOCIATED_CROP_COMMON_NAME","FINEST_TAXON_RESOLUTION","CWR","WUS","WUS_NOTES","NATIVE","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1","PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2","SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2","PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3","SECONDARY_CROP_OR_WUS_USE_1","CATEGORY","TIER","GENEPOOL","GRAFTSTOCK","ABIOTIC_TRAIT_2","ABIOTIC_TRAIT_3","BIOTIC_TRAIT_1","BIOTIC_TRAIT_2","FERTILITY_TRAIT","AGRONOMIC_TRAIT_1","AGRONOMIC_TRAIT_2","AGRONOMIC_TRAIT_3","PHENOLOGICAL_TRAIT","SOURCE_OF_TAXON","GENEPOOL__GRAFTSTOCK_TRAITS_SOURCE","WUS_SOURCE","X..COLLECTION","TAXON.y","RECD_AS","W.wild.source.z.cultivated.source.but.of.known.wild.origin","PSOURCE_ORIGINAL","COLLECTION_INFORMATION","How.Received","Location.code","Qté","ID.verified","VERI_BY","VERI_DT","FAMILY","NAME","Genus","Species_only","Variant","Subspecies","Rank","Infraspecific","Species"
"1579","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2128-1994*C","Tsuga canadensis","Tsuga canadensis","U","Couches de l'alpinum, semis 89 par P.Brochu"," ","PT","JCHI-A","4"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1580","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2290-1993*A","Tsuga canadensis","Tsuga canadensis","G","Pépinière Sheridan"," ","PT","JCHI-A","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1581","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","870-2005*A","Tsuga canadensis 'Albo-spica'","Tsuga canadensis 'Albospica'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JSOU-I1","1"," "," "," ","Pinaceae","Tsuga canadensis 'Albo-spica'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1582","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1230-1991*D","Tsuga canadensis","Tsuga canadensis","G","Pépinière Brossard, Ville de Brossard. Qc."," ","PT","JCHI-D","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1583","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2462-1985*A","Tsuga canadensis 'Pendula'","Tsuga canadensis 'Pendula'","G","W.H. Perron, Ville de Laval, P.Q."," ","PT","JSOU-E3","1"," "," "," ","Pinaceae","Tsuga canadensis 'Pendula'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1584","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2462-1985*B","Tsuga canadensis 'Pendula'","Tsuga canadensis 'Pendula'","G","W.H. Perron, Ville de Laval, P.Q."," ","PT","JSOU-R9","1"," "," "," ","Pinaceae","Tsuga canadensis 'Pendula'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1585","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2561-1985*A","Tsuga canadensis 'Sargentii'","Tsuga canadensis 'Sargentii'","G","Pépinière Brossard Inc., Ville Brossard, P.Q."," ","PT","JSOU-J5","1"," "," "," ","Pinaceae","Tsuga canadensis 'Sargentii'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1586","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1851-2009*B","Tsuga canadensis","Tsuga canadensis","G","Pépinière François Lemay Inc."," ","PT","JCHI-H","3"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1587","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1836-1986*B","Tsuga canadensis 'Hussii'","Tsuga canadensis 'Hussii'","G","Wildwood Gardens, Chardon, Ohio. Par: D. Easterbrook"," ","PT","JALP-5","1"," "," "," ","Pinaceae","Tsuga canadensis 'Hussii'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1588","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","991-1998*A","Tsuga canadensis 'Slenderella'","Tsuga canadensis 'Slenderella'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JFRU-13CTR","3"," "," "," ","Pinaceae","Tsuga canadensis 'Slenderella'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1589","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2879-1983*A","Tsuga canadensis 'Cole's Prostrate'","Tsuga canadensis 'Coles Prostrata'","G","John Vermeulen & Son Inc., Neshanic Station, N.J., USA"," ","PT","JALP-M","1"," "," "," ","Pinaceae","Tsuga canadensis 'Cole's Prostrate'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1590","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1341-1996*C","Tsuga canadensis","Tsuga canadensis","G","De Pépinière Giorgio Nanni, hort. retraité.Les Cèdres (Québec)"," ","PT","JJAP-H3","3"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1591","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2142-1992*C","Tsuga canadensis 'Cole's Prostrate'","Tsuga canadensis ''Cole'(Prostata)'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JSOU-N1","1"," "," "," ","Pinaceae","Tsuga canadensis 'Cole's Prostrate'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1592","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1341-1996*E","Tsuga canadensis","Tsuga canadensis","G","De Pépinière Giorgio Nanni, hort. retraité.Les Cèdres (Québec)"," ","PT","JJAP-L2","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1593","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1341-1996*I","Tsuga canadensis","Tsuga canadensis","G","De Pépinière Giorgio Nanni, hort. retraité.Les Cèdres (Québec)"," ","PT","JJAP-L2","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1594","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2115-2008*A","Tsuga canadensis","Tsuga canadensis","U","Du JBM de provenance inconnue"," ","EX","JQUE-2","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1595","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2283-1998*D","Tsuga canadensis","Tsuga canadensis","G","Existants au Jardin Japonais, sans no. d'enregistrements."," ","PT","JJAP-L3","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1596","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","771-1997*A","Tsuga canadensis","Tsuga canadensis","G","Pépinière de Terrebonne, Ville de Montréal. Plantation à l'aut. 1996, (cour Maison de l'arbre)"," ","PT","JMAI-COUR","7"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1597","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","942-2017*A","Tsuga canadensis 'Hebefolia'","Tsuga canadensis 'Hebefolia'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JFRU","1"," "," "," ","Pinaceae","Tsuga canadensis 'Hebefolia'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1598","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1650-1956*B","Tsuga canadensis","Tsuga canadensis","G","J.P. Gariépy, L'Epiphanie."," ","PT","JSOU-C3","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1599","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1650-1956*A","Tsuga canadensis","Tsuga canadensis","G","J.P. Gariépy, L'Epiphanie."," ","PT","JSOU-C3","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1600","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2128-1994*B","Tsuga canadensis","Tsuga canadensis","U","Couches de l'alpinum, semis 89 par P.Brochu"," ","PT","JCHI-H","8"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1601","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2561-1985*B","Tsuga canadensis 'Sargentii'","Tsuga canadensis 'Sargentii'","G","Pépinière Brossard Inc., Ville Brossard, P.Q."," ","PT","JSOU-L5","1"," "," "," ","Pinaceae","Tsuga canadensis 'Sargentii'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1602","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2561-1985*C","Tsuga canadensis 'Sargentii'","Tsuga canadensis 'Sargentii'","G","Pépinière Brossard Inc., Ville Brossard, P.Q."," ","PT","JSOU-M1","1"," "," "," ","Pinaceae","Tsuga canadensis 'Sargentii'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1603","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1341-1996*H","Tsuga canadensis","Tsuga canadensis","G","De Pépinière Giorgio Nanni, hort. retraité.Les Cèdres (Québec)"," ","PT","JJAP-H1","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1604","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1835-1986*B","Tsuga canadensis 'Gentsch White'","Tsuga canadensis 'Gentsch White'","G","Wildwood Gardens, Chardon, Ohio. Par: D. Easterbrook"," ","PT","JALP-5","1"," "," "," ","Pinaceae","Tsuga canadensis 'Gentsch White'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1605","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1967-2001*D","Tsuga canadensis","Tsuga canadensis","G","Pépinière La Samare, Qc"," ","PT","JPRE-ERS","7"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1606","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1982-2000*A","Tsuga canadensis","Tsuga canadensis","W","Viola, Stefano","Canada: Québec: Terrebonne Co.: Saint-Jérôme. Stefano Viola s.n. 19 Sep 2000.","PT","JPRE-ERS","3"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1607","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1341-1996*L","Tsuga canadensis","Tsuga canadensis","G","De Pépinière Giorgio Nanni, hort. retraité.Les Cèdres (Québec)"," ","PT","JSOU-Q1","3"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1608","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","115-1996*A","Tsuga canadensis","Tsuga canadensis","G","Provient de la production de Giorgio Nanni, horticulteur retraité du JBM"," ","PT","JSOU-B3","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1609","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2144-1992*A","Tsuga canadensis 'Gentsch White'","Tsuga canadensis 'Gentsch White'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JSOU-M1","3"," "," "," ","Pinaceae","Tsuga canadensis 'Gentsch White'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1610","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1331-2011*A","Tsuga canadensis 'Ashfield Weeper'","Tsuga canadensis 'Ashfield Weeper'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JFRU-04-05","1"," "," "," ","Pinaceae","Tsuga canadensis 'Ashfield Weeper'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1611","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1961-1993*C","Tsuga canadensis 'Aurea'","Tsuga canadensis 'Aurea Compacta'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JSOU-E3","4"," "," "," ","Pinaceae","Tsuga canadensis 'Aurea'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1612","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","115-1996*B","Tsuga canadensis","Tsuga canadensis","G","Provient de la production de Giorgio Nanni, horticulteur retraité du JBM"," ","PT","JSOU-B3","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1613","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2772-1985*C","Tsuga canadensis 'Bennett'","Tsuga canadensis 'Bennett'","G","Hortico Inc., Waterdown, Ontario."," ","PT","JALP-T","1"," "," "," ","Pinaceae","Tsuga canadensis 'Bennett'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1614","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1734-2010*A","Tsuga canadensis 'Bennett'","Tsuga canadensis 'Bennett'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JJAP-K2","3"," "," "," ","Pinaceae","Tsuga canadensis 'Bennett'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1615","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","505-2009*A","Tsuga canadensis","Tsuga canadensis","G","Pépinière Brossard, Ville de Brossard. Qc."," ","PT","JCHI-H","12"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1616","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1970-2011*A","Tsuga canadensis","Tsuga canadensis","W","JBM - Index Seminum no. 68 (2011)","Canada: Québec: MRC Argenteuil: Mille-Isles. Forêt coniférienne. ca 215 m. 45°47'40.49""N, 74°9'38.5""W. Bernard, M.-J.; Coursol, F.; Gaudette, R. s.n. 24 Oct 2011.","SD","JFRU-11A","3"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1617","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2773-1985*B","Tsuga canadensis 'Calvert'","Tsuga canadensis 'Calvert'","G","Hortico Inc., Waterdown, Ontario"," ","PT","JALP-L","1"," "," "," ","Pinaceae","Tsuga canadensis 'Calvert'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1618","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2115-2008*B","Tsuga canadensis","Tsuga canadensis","U","Du JBM de provenance inconnue"," ","EX","JSOU-M2","2"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1619","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2115-2008*C","Tsuga canadensis","Tsuga canadensis","U","Du JBM de provenance inconnue"," ","EX","JSOU-M2","2"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
"1620","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2146-1992*B","Tsuga canadensis 'Gracilis'","Tsuga canadensis 'Nana Gracilis'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JSOU-N7","1"," "," "," ","Pinaceae","Tsuga canadensis 'Gracilis'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1621","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1740-1990*A","Tsuga canadensis 'Albo-spica'","Tsuga canadensis 'Alba Picta'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JALP-5","1"," "," "," ","Pinaceae","Tsuga canadensis 'Albo-spica'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1622","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","662-99-2014*A","Tsuga canadensis 'Gracilis'","Tsuga canadensis 'Gracilis'","G","Au Jardin de Jean-Pierre enr., Qc"," ","CT","JFRU-ROC","1"," "," "," ","Pinaceae","Tsuga canadensis 'Gracilis'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1623","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","662-1999*A","Tsuga canadensis 'Gracilis'","Tsuga canadensis 'Gracilis'","G","Au Jardin de Jean-Pierre enr., Qc"," ","PT","JFRU-13CTR","4"," "," "," ","Pinaceae","Tsuga canadensis 'Gracilis'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1624","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","2772-1985*B","Tsuga canadensis 'Bennett'","Tsuga canadensis 'Bennett'","G","Hortico Inc., Waterdown, Ontario."," ","PT","JSOU-M2","1"," "," "," ","Pinaceae","Tsuga canadensis 'Bennett'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1625","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1488-2012*A","Tsuga canadensis 'Betty Rose'","Tsuga canadensis 'Betty Rose'","G","Klehm's Song Sparrow "," ","PT","JFRU-ROC","1"," "," "," ","Pinaceae","Tsuga canadensis 'Betty Rose'","Tsuga","canadensis","","","","","Tsuga canadensis"
"1626","Tsuga canadensis","Tsuga","Tsuga canadensis",NA,NA,"Hemlock",NA,"Y","N","Y","leaves, tea, inner bark","Y","Forest Resources","",NA,"Forest Resources","","",NA,NA,NA,NA,"","","","","","","","","","","Davidson 1995","","Kuhnlein and Turner 2020","1322-1997*A","Tsuga canadensis","Tsuga canadensis","G","Pépinière de Terrebonne, Ville de Montréal, par Fernand Boivin, JBM"," ","PT","JJAP-K3","1"," "," "," ","Pinaceae","Tsuga canadensis","Tsuga","canadensis","","","","","Tsuga canadensis"
